orgnavn,enhedsnummer_deltager,enhedsnummer_virksomhed,vaerdinavn,vaerdi,gyldigfra,gyldigtil,enhedstype_deltager,cvrnummer_deltager,cvrnummer_virksomhed
Revision,5125322,3874657,FUNKTION,REVISION,2016-05-23,2200-01-01,VIRKSOMHED,32895468,60241716
Revision,5766347,3874657,FUNKTION,REVISION,2013-03-01,2016-05-23,VIRKSOMHED,34713022,60241716
Revision,5125322,3452081,FUNKTION,REVISION,2013-08-01,2200-01-01,VIRKSOMHED,32895468,25809424
Revision,5125322,3748518,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,40685014
Revision,5125322,3367396,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,15525789
Revision,4000769902,3367396,FUNKTION,REVISION,2013-01-01,2016-05-01,VIRKSOMHED,34884935,15525789
Revision,5125322,3224417,FUNKTION,REVISION,2016-03-04,2200-01-01,VIRKSOMHED,32895468,27757596
Revision,4000769917,3224417,FUNKTION,REVISION,2011-07-01,2014-06-27,VIRKSOMHED,33771231,27757596
Revision,2165320,3224417,FUNKTION,REVISION,2014-06-27,2016-03-04,VIRKSOMHED,20222670,27757596
Revision,5125322,3620709,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,25598962
Revision,5125322,3306246,FUNKTION,REVISION,2016-07-04,2200-01-01,VIRKSOMHED,32895468,69266517
Revision,5766347,3306246,FUNKTION,REVISION,2013-03-01,2016-07-04,VIRKSOMHED,34713022,69266517
Revision,5125322,3655537,FUNKTION,REVISION,2016-06-30,2200-01-01,VIRKSOMHED,32895468,14078118
Revision,5766347,3655537,FUNKTION,REVISION,2013-02-27,2016-06-30,VIRKSOMHED,34713022,14078118
Revision,5125322,3866618,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,25280334
Revision,5125322,3306243,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,17510614
Revision,5766347,3306243,FUNKTION,REVISION,2013-02-27,2016-05-01,VIRKSOMHED,34713022,17510614
Revision,5125322,3655534,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,42778613
Revision,5766347,3655534,FUNKTION,REVISION,2013-02-28,2016-05-01,VIRKSOMHED,34713022,42778613
Revision,5125322,3578890,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,76546614
Revision,5766347,3578890,FUNKTION,REVISION,2015-08-31,2016-05-01,VIRKSOMHED,34713022,76546614
Revision,5950390,3578890,FUNKTION,REVISION,2013-10-01,2015-08-31,VIRKSOMHED,35257691,76546614
Revision,5125322,3655538,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,45757919
Revision,2909281,3655538,FUNKTION,REVISION,1909-10-30,2016-05-01,VIRKSOMHED,43622811,45757919
Revision,5125322,3372765,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,26102502
Revision,5125322,3306244,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,10708915
Revision,5766347,3306244,FUNKTION,REVISION,2013-03-01,2016-05-01,VIRKSOMHED,34713022,10708915
Revision,5125322,3116933,FUNKTION,REVISION,2019-05-30,2200-01-01,VIRKSOMHED,32895468,84449415
Revision,5651072,3116933,FUNKTION,REVISION,2011-10-13,2019-05-30,VIRKSOMHED,33963556,84449415
Revision,5125322,4002046,FUNKTION,REVISION,2011-01-01,2200-01-01,VIRKSOMHED,32895468,27980759
Revision,5125322,3798439,FUNKTION,REVISION,2010-10-15,2015-04-25,VIRKSOMHED,32895468,29442789
Revision,4731151,3798439,FUNKTION,REVISION,2015-04-25,2200-01-01,VIRKSOMHED,31778530,29442789
Revision,5125322,3318634,FUNKTION,REVISION,2010-09-13,2017-10-11,VIRKSOMHED,32895468,26057698
Revision,4000769917,3318634,FUNKTION,REVISION,2017-10-11,2200-01-01,VIRKSOMHED,33771231,26057698
Revision,5125322,3655536,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,20031611
Revision,5766347,3655536,FUNKTION,REVISION,2013-02-27,2014-05-28,VIRKSOMHED,34713022,20031611
Revision,5766347,3655536,FUNKTION,REVISION,2014-04-28,2016-05-01,VIRKSOMHED,34713022,20031611
Revision,5125322,3171332,FUNKTION,REVISION,2010-09-28,2200-01-01,VIRKSOMHED,32895468,26139325
Revision,5125322,3655531,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,42377619
Revision,5766347,3655531,FUNKTION,REVISION,2014-06-01,2016-05-01,VIRKSOMHED,34713022,42377619
Revision,5766347,3655531,FUNKTION,REVISION,2013-02-28,2014-06-01,VIRKSOMHED,34713022,42377619
Revision,5125322,3655527,FUNKTION,REVISION,2016-07-04,2200-01-01,VIRKSOMHED,32895468,69458416
Revision,5766347,3655527,FUNKTION,REVISION,2013-03-01,2016-07-04,VIRKSOMHED,34713022,69458416
Revision,5125322,3655530,FUNKTION,REVISION,2016-05-23,2200-01-01,VIRKSOMHED,32895468,64620614
Revision,5766347,3655530,FUNKTION,REVISION,2013-03-01,2016-05-23,VIRKSOMHED,34713022,64620614
Revision,5125322,3290042,FUNKTION,REVISION,2016-05-11,2200-01-01,VIRKSOMHED,32895468,27510760
Revision,5766347,3290042,FUNKTION,REVISION,2013-02-04,2016-05-11,VIRKSOMHED,34713022,27510760
Revision,5125322,3655533,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,12673213
Revision,5766347,3655533,FUNKTION,REVISION,2014-04-28,2016-05-01,VIRKSOMHED,34713022,12673213
Revision,5766347,3655533,FUNKTION,REVISION,2013-02-27,2014-04-28,VIRKSOMHED,34713022,12673213
Revision,5125322,4080348,FUNKTION,REVISION,2017-08-01,2200-01-01,VIRKSOMHED,32895468,70190028
Revision,5651072,4080348,FUNKTION,REVISION,2011-10-13,2017-08-01,VIRKSOMHED,33963556,70190028
Revision,5125322,3797705,FUNKTION,REVISION,2010-10-21,2019-05-15,VIRKSOMHED,32895468,20217537
Revision,5125322,3184215,FUNKTION,REVISION,2011-01-01,2200-01-01,VIRKSOMHED,32895468,27049893
Revision,5125322,3177588,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,27397581
Revision,5125322,3369870,FUNKTION,REVISION,2016-07-04,2200-01-01,VIRKSOMHED,32895468,19263096
Revision,5766347,3369870,FUNKTION,REVISION,2013-02-04,2016-07-04,VIRKSOMHED,34713022,19263096
Revision,5125322,4073513,FUNKTION,REVISION,2013-05-13,2019-06-26,VIRKSOMHED,32895468,30279883
Revision,4430741,4073513,FUNKTION,REVISION,2019-06-26,2200-01-01,VIRKSOMHED,28121717,30279883
Revision,5125322,4139219,FUNKTION,REVISION,2012-11-01,2200-01-01,VIRKSOMHED,32895468,18155931
Revision,5125322,4955399,FUNKTION,REVISION,2010-09-24,2015-10-09,VIRKSOMHED,32895468,28330154
Revision,5651072,4955399,FUNKTION,REVISION,2015-10-09,2200-01-01,VIRKSOMHED,33963556,28330154
Revision,5125322,4506995,FUNKTION,REVISION,2015-08-01,2200-01-01,VIRKSOMHED,32895468,27019633
Revision,1756464,4506995,FUNKTION,REVISION,2003-11-17,2015-08-01,VIRKSOMHED,16839736,27019633
Revision,5125322,4780650,FUNKTION,REVISION,2011-02-14,2015-09-02,VIRKSOMHED,32895468,28688296
Revision,5651072,4780650,FUNKTION,REVISION,2015-09-02,2200-01-01,VIRKSOMHED,33963556,28688296
Revision,5125322,4681061,FUNKTION,REVISION,2017-08-01,2200-01-01,VIRKSOMHED,32895468,26601355
Revision,5651072,4681061,FUNKTION,REVISION,2011-10-13,2017-08-01,VIRKSOMHED,33963556,26601355
Revision,5125322,4648543,FUNKTION,REVISION,2010-10-15,2200-01-01,VIRKSOMHED,32895468,25961021
Revision,5125322,4228314,FUNKTION,REVISION,2010-09-30,2200-01-01,VIRKSOMHED,32895468,70994011
Revision,5125322,4758859,FUNKTION,REVISION,2010-10-01,2200-01-01,VIRKSOMHED,32895468,29184771
Revision,5125322,4583423,FUNKTION,REVISION,2012-11-01,2015-09-02,VIRKSOMHED,32895468,27081851
Revision,881726,4583423,FUNKTION,REVISION,2015-09-02,2200-01-01,VIRKSOMHED,89224918,27081851
Revision,5125322,4906920,FUNKTION,REVISION,2010-10-12,2200-01-01,VIRKSOMHED,32895468,20876530
Revision,5125322,4176031,FUNKTION,REVISION,2011-01-01,2017-05-15,VIRKSOMHED,32895468,15472588
Revision,5125322,4215320,FUNKTION,REVISION,2015-12-14,2200-01-01,VIRKSOMHED,32895468,30733347
Revision,4751597,4215320,FUNKTION,REVISION,2011-08-15,2014-08-14,VIRKSOMHED,30700228,30733347
Revision,4001991026,4215320,FUNKTION,REVISION,2014-08-14,2015-12-14,VIRKSOMHED,25578198,30733347
Revision,5125322,4568270,FUNKTION,REVISION,2010-10-11,2200-01-01,VIRKSOMHED,32895468,20657146
Revision,5125322,4305315,FUNKTION,REVISION,2012-08-24,2200-01-01,VIRKSOMHED,32895468,20707801
Revision,5125322,4176034,FUNKTION,REVISION,2011-01-01,2017-05-15,VIRKSOMHED,32895468,21443379
Revision,5125322,4801898,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,28137214
Revision,5125322,4717236,FUNKTION,REVISION,2014-04-24,2200-01-01,VIRKSOMHED,32895468,32082262
Revision,1699625,4717236,FUNKTION,REVISION,2013-07-01,2014-04-24,VIRKSOMHED,16077844,32082262
Revision,5125322,4305326,FUNKTION,REVISION,2010-09-24,2016-09-22,VIRKSOMHED,32895468,30905164
Revision,5125322,4305326,FUNKTION,REVISION,2016-09-23,2200-01-01,VIRKSOMHED,32895468,30905164
Revision,5125322,4734848,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,32092713
Revision,5766347,4734848,FUNKTION,REVISION,2014-02-28,2016-05-01,VIRKSOMHED,34713022,32092713
Revision,2909281,4734848,FUNKTION,REVISION,2011-06-27,2014-02-28,VIRKSOMHED,43622811,32092713
Revision,5125322,4563499,FUNKTION,REVISION,2010-05-25,2200-01-01,VIRKSOMHED,32895468,31754259
Revision,5125322,4788578,FUNKTION,REVISION,2010-10-05,2200-01-01,VIRKSOMHED,32895468,10861640
Revision,5125322,4418990,FUNKTION,REVISION,2017-08-01,2200-01-01,VIRKSOMHED,32895468,30614607
Revision,5651072,4418990,FUNKTION,REVISION,2011-10-13,2017-08-01,VIRKSOMHED,33963556,30614607
Revision,5125322,4294878,FUNKTION,REVISION,2017-08-01,2018-02-05,VIRKSOMHED,32895468,13685207
Revision,5125322,4294878,FUNKTION,REVISION,2012-07-01,2015-09-01,VIRKSOMHED,32895468,13685207
Revision,5651072,4294878,FUNKTION,REVISION,2015-09-01,2017-08-01,VIRKSOMHED,33963556,13685207
Revision,5125322,4807908,FUNKTION,REVISION,2010-10-14,2018-01-18,VIRKSOMHED,32895468,25987330
Revision,5125322,4203975,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,30720598
Revision,4000769902,4203975,FUNKTION,REVISION,2014-01-06,2016-05-01,VIRKSOMHED,34884935,30720598
Revision,5230562,4203975,FUNKTION,REVISION,2011-05-02,2014-01-06,VIRKSOMHED,29690065,30720598
Revision,5125322,4197488,FUNKTION,REVISION,2010-10-13,2200-01-01,VIRKSOMHED,32895468,30712838
Revision,5125322,4176030,FUNKTION,REVISION,2011-01-01,2019-01-22,VIRKSOMHED,32895468,11748503
Revision,5651072,4176030,FUNKTION,REVISION,2019-01-22,2200-01-01,VIRKSOMHED,33963556,11748503
Revision,5125322,4333214,FUNKTION,REVISION,2010-10-20,2200-01-01,VIRKSOMHED,32895468,70451816
Revision,5125322,4943012,FUNKTION,REVISION,2017-01-02,2200-01-01,VIRKSOMHED,32895468,32767877
Revision,5651072,4943012,FUNKTION,REVISION,2011-10-13,2017-01-05,VIRKSOMHED,33963556,32767877
Revision,5125322,4250267,FUNKTION,REVISION,2010-09-28,2200-01-01,VIRKSOMHED,32895468,17930702
Revision,5125322,4836350,FUNKTION,REVISION,2010-09-30,2018-05-28,VIRKSOMHED,32895468,30913728
Revision,4751597,4836350,FUNKTION,REVISION,2018-05-28,2019-04-30,VIRKSOMHED,30700228,30913728
Revision,4000769917,4836350,FUNKTION,REVISION,2019-04-30,2200-01-01,VIRKSOMHED,33771231,30913728
Revision,5125322,4773820,FUNKTION,REVISION,2010-09-24,2014-11-26,VIRKSOMHED,32895468,29150257
Revision,5651072,4773820,FUNKTION,REVISION,2014-11-26,2200-01-01,VIRKSOMHED,33963556,29150257
Revision,5125322,4438670,FUNKTION,REVISION,2010-10-13,2200-01-01,VIRKSOMHED,32895468,16127493
Revision,5125322,4128488,FUNKTION,REVISION,2017-08-29,2200-01-01,VIRKSOMHED,32895468,30565835
Revision,5651072,4128488,FUNKTION,REVISION,2014-10-09,2017-08-29,VIRKSOMHED,33963556,30565835
Revision,4519449,4128488,FUNKTION,REVISION,2009-12-31,2014-10-09,VIRKSOMHED,29919801,30565835
Revision,5125322,4186859,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,65944316
Revision,5766347,4186859,FUNKTION,REVISION,2013-03-01,2016-05-01,VIRKSOMHED,34713022,65944316
Revision,5125322,4164384,FUNKTION,REVISION,2010-10-19,2200-01-01,VIRKSOMHED,32895468,30611519
Revision,5125322,4645048,FUNKTION,REVISION,2012-06-15,2200-01-01,VIRKSOMHED,32895468,31602483
Revision,5125322,4445422,FUNKTION,REVISION,2016-06-30,2200-01-01,VIRKSOMHED,32895468,42384119
Revision,5766347,4445422,FUNKTION,REVISION,2013-02-28,2016-06-30,VIRKSOMHED,34713022,42384119
Revision,5125322,4412680,FUNKTION,REVISION,2013-01-01,2015-03-19,VIRKSOMHED,32895468,21817201
Revision,4000769917,4412680,FUNKTION,REVISION,2015-03-19,2200-01-01,VIRKSOMHED,33771231,21817201
Revision,5125322,4533367,FUNKTION,REVISION,2011-01-01,2200-01-01,VIRKSOMHED,32895468,19944077
Revision,5125322,4808019,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,38100513
Revision,5766347,4808019,FUNKTION,REVISION,2013-02-28,2015-01-22,VIRKSOMHED,34713022,38100513
Revision,5766347,4808019,FUNKTION,REVISION,2015-01-22,2016-05-01,VIRKSOMHED,34713022,38100513
Revision,5125322,4696303,FUNKTION,REVISION,2011-07-12,2018-06-07,VIRKSOMHED,32895468,30828712
Revision,5651072,4696303,FUNKTION,SUPPLEANT,2013-06-24,2016-03-15,VIRKSOMHED,33963556,30828712
Revision,4000769917,4696303,FUNKTION,SUPPLEANT,2011-07-01,2016-03-15,VIRKSOMHED,33771231,30828712
Revision,2165320,4696303,FUNKTION,REVISION,1999-06-22,2017-03-07,VIRKSOMHED,20222670,30828712
Revision,5125322,4803412,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,25804686
Revision,5651072,4803412,FUNKTION,REVISION,2011-10-13,2018-08-01,VIRKSOMHED,33963556,25804686
Revision,5125322,4655094,FUNKTION,REVISION,2010-09-29,2200-01-01,VIRKSOMHED,32895468,21040940
Revision,5125322,4520422,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,29628556
Revision,5125322,4228618,FUNKTION,REVISION,2010-10-18,2200-01-01,VIRKSOMHED,32895468,29831882
Revision,5125322,4113829,FUNKTION,REVISION,2011-01-01,2200-01-01,VIRKSOMHED,32895468,29520380
Revision,5125322,4702891,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,31885833
Revision,5125322,4109473,FUNKTION,REVISION,2016-11-17,2200-01-01,VIRKSOMHED,32895468,75129815
Revision,5125322,4109473,FUNKTION,REVISION,2015-12-01,2016-11-16,VIRKSOMHED,32895468,75129815
Revision,3798439,4109473,FUNKTION,REVISION,2006-05-22,2015-12-01,VIRKSOMHED,29442789,75129815
Revision,5125322,4354386,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,27178839
Revision,5651072,4354386,FUNKTION,REVISION,2011-10-13,2018-08-01,VIRKSOMHED,33963556,27178839
Revision,5125322,4910870,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,15800240
Revision,5125322,4144192,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,82861513
Revision,5766347,4144192,FUNKTION,REVISION,2013-01-17,2016-05-01,VIRKSOMHED,34713022,82861513
Revision,5125322,4823663,FUNKTION,REVISION,2010-09-28,2200-01-01,VIRKSOMHED,32895468,28866666
Revision,5125322,4164898,FUNKTION,REVISION,2010-10-18,2200-01-01,VIRKSOMHED,32895468,30611756
Revision,5125322,4421020,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,82559310
Revision,5651072,4421020,FUNKTION,REVISION,2011-10-13,2018-08-01,VIRKSOMHED,33963556,82559310
Revision,5125322,4334735,FUNKTION,REVISION,2013-08-08,2016-09-14,VIRKSOMHED,32895468,27519601
Revision,4710830,4334735,FUNKTION,REVISION,2016-10-10,2200-01-01,VIRKSOMHED,31061741,27519601
Revision,5125322,4715649,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,10026423
Revision,5232199,4715649,FUNKTION,REVISION,2007-11-23,2018-08-01,VIRKSOMHED,12292511,10026423
Revision,5125322,4808015,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,66668118
Revision,5766347,4808015,FUNKTION,REVISION,2013-02-28,2014-04-24,VIRKSOMHED,34713022,66668118
Revision,5766347,4808015,FUNKTION,REVISION,2014-04-24,2016-05-01,VIRKSOMHED,34713022,66668118
Revision,5125322,4179242,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,10116112
Revision,1957205,4179242,FUNKTION,REVISION,2002-12-20,2018-08-01,VIRKSOMHED,19366081,10116112
Revision,5125322,4924016,FUNKTION,REVISION,2010-09-28,2200-01-01,VIRKSOMHED,32895468,14119094
Revision,5125322,4286286,FUNKTION,REVISION,2010-10-13,2200-01-01,VIRKSOMHED,32895468,30714032
Revision,5125322,4792943,FUNKTION,REVISION,2010-10-21,2018-12-10,VIRKSOMHED,32895468,14781749
Revision,5125322,4808018,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,42114510
Revision,5766347,4808018,FUNKTION,REVISION,2013-02-28,2015-01-19,VIRKSOMHED,34713022,42114510
Revision,5766347,4808018,FUNKTION,REVISION,2015-01-19,2016-05-01,VIRKSOMHED,34713022,42114510
Revision,5125322,4535803,FUNKTION,REVISION,2016-10-18,2200-01-01,VIRKSOMHED,32895468,24224929
Revision,2165320,4535803,FUNKTION,REVISION,2013-05-01,2016-10-18,VIRKSOMHED,20222670,24224929
Revision,5125322,4420470,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,14380787
Revision,5651072,4420470,FUNKTION,REVISION,2011-10-13,2018-08-01,VIRKSOMHED,33963556,14380787
Revision,5125322,4817975,FUNKTION,REVISION,2014-07-24,2200-01-01,VIRKSOMHED,32895468,31575907
Revision,3798439,4817975,FUNKTION,REVISION,2010-04-09,2014-07-24,VIRKSOMHED,29442789,31575907
Revision,5125322,4509600,FUNKTION,REVISION,2016-09-23,2200-01-01,VIRKSOMHED,32895468,18966239
Revision,4751597,4509600,FUNKTION,REVISION,2008-11-13,2014-07-01,VIRKSOMHED,30700228,18966239
Revision,4001991026,4509600,FUNKTION,REVISION,2014-07-01,2016-09-23,VIRKSOMHED,25578198,18966239
Revision,5125322,4535287,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,10831717
Revision,5766347,4535287,FUNKTION,REVISION,2013-03-01,2016-05-01,VIRKSOMHED,34713022,10831717
Revision,5125322,4719084,FUNKTION,REVISION,2017-12-20,2019-06-25,VIRKSOMHED,32895468,31423643
Revision,5125322,4719084,FUNKTION,REVISION,2010-09-24,2017-12-07,VIRKSOMHED,32895468,31423643
Revision,5125322,4530735,FUNKTION,REVISION,2010-10-08,2200-01-01,VIRKSOMHED,32895468,46059328
Revision,5125322,5187298,FUNKTION,REVISION,2010-11-25,2017-06-22,VIRKSOMHED,32895468,32287123
Revision,5125322,5409890,FUNKTION,REVISION,2010-09-30,2200-01-01,VIRKSOMHED,32895468,27404324
Revision,5125322,5276144,FUNKTION,REVISION,2018-09-18,2200-01-01,VIRKSOMHED,32895468,33598602
Revision,5651072,5276144,FUNKTION,REVISION,2011-10-13,2018-09-17,VIRKSOMHED,33963556,33598602
Revision,5125322,5178648,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,12874383
Revision,5125322,5278255,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,20612789
Revision,5125322,5017328,FUNKTION,REVISION,2013-08-08,2200-01-01,VIRKSOMHED,32895468,31165040
Revision,5125322,5749231,FUNKTION,REVISION,2013-07-02,2200-01-01,VIRKSOMHED,32895468,33589360
Revision,5213809,5749231,FUNKTION,REVISION,2011-04-01,2014-07-02,VIRKSOMHED,33256876,33589360
Revision,5125322,5300453,FUNKTION,REVISION,2010-10-15,2200-01-01,VIRKSOMHED,32895468,21321974
Revision,5125322,5185646,FUNKTION,REVISION,2011-03-08,2200-01-01,VIRKSOMHED,32895468,33248997
Revision,5125322,5066054,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,32061664
Revision,5125322,5768802,FUNKTION,REVISION,2013-12-02,2200-01-01,VIRKSOMHED,32895468,34877807
Revision,5125322,5502212,FUNKTION,REVISION,2017-08-01,2017-11-03,VIRKSOMHED,32895468,32444741
Revision,5125322,5502212,FUNKTION,REVISION,2012-11-01,2015-09-01,VIRKSOMHED,32895468,32444741
Revision,5651072,5502212,FUNKTION,REVISION,2015-09-01,2017-08-01,VIRKSOMHED,33963556,32444741
Revision,280934,5502212,FUNKTION,REVISION,2017-11-03,2200-01-01,VIRKSOMHED,12901038,32444741
Revision,5125322,5334532,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,28664990
Revision,5651072,5334532,FUNKTION,REVISION,2014-03-05,2018-08-01,VIRKSOMHED,33963556,28664990
Revision,5105513,5334532,FUNKTION,REVISION,2012-04-10,2014-03-05,VIRKSOMHED,26052394,28664990
Revision,5125322,5491535,FUNKTION,REVISION,2011-04-14,2200-01-01,VIRKSOMHED,32895468,27082874
Revision,5125322,5788243,FUNKTION,REVISION,2014-02-26,2014-11-05,VIRKSOMHED,32895468,35040080
Revision,5651072,5788243,FUNKTION,REVISION,2013-02-12,2014-02-26,VIRKSOMHED,33963556,35040080
Revision,4001991026,5788243,FUNKTION,REVISION,2014-11-05,2200-01-01,VIRKSOMHED,25578198,35040080
Revision,5125322,5083100,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,12009690
Revision,5125322,5693251,FUNKTION,REVISION,2016-12-07,2017-08-01,VIRKSOMHED,32895468,34709246
Revision,2891955,5693251,FUNKTION,REVISION,2017-08-01,2200-01-01,VIRKSOMHED,26717671,34709246
Revision,2891955,5693251,FUNKTION,REVISION,2014-10-01,2016-12-07,VIRKSOMHED,26717671,34709246
Revision,2828002,5693251,FUNKTION,REVISION,2012-09-14,2014-10-01,VIRKSOMHED,21017043,34709246
Revision,5125322,5201862,FUNKTION,REVISION,2018-08-01,2200-01-01,VIRKSOMHED,32895468,33384572
Revision,5651072,5201862,FUNKTION,REVISION,2011-10-13,2018-08-01,VIRKSOMHED,33963556,33384572
Revision,5125322,5061093,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,18630931
Revision,5125322,5257923,FUNKTION,REVISION,2010-12-28,2200-01-01,VIRKSOMHED,32895468,33378734
Revision,5125322,5097077,FUNKTION,REVISION,2010-10-13,2200-01-01,VIRKSOMHED,32895468,31886511
Revision,5125322,5672309,FUNKTION,REVISION,2016-05-01,2200-01-01,VIRKSOMHED,32895468,34227004
Revision,4000769902,5672309,FUNKTION,REVISION,2013-01-01,2016-05-01,VIRKSOMHED,34884935,34227004
Revision,5125322,5115317,FUNKTION,REVISION,2010-09-13,2200-01-01,VIRKSOMHED,32895468,28662130
Revision,5125322,5356053,FUNKTION,REVISION,2014-01-01,2015-11-26,VIRKSOMHED,32895468,25534727
Revision,2165320,5356053,FUNKTION,REVISION,2015-11-26,2200-01-01,VIRKSOMHED,20222670,25534727
Revision,4000762187,5356053,FUNKTION,REVISION,2008-10-01,2014-01-01,VIRKSOMHED,30506804,25534727
Revision,5125322,5299053,FUNKTION,REVISION,2010-09-29,2200-01-01,VIRKSOMHED,32895468,17718339
Revision,5125322,5150711,FUNKTION,REVISION,2016-06-30,2200-01-01,VIRKSOMHED,32895468,12937814
Revision,5766347,5150711,FUNKTION,REVISION,2013-02-27,2016-06-30,VIRKSOMHED,34713022,12937814
Revision,5125322,5498036,FUNKTION,REVISION,2010-09-24,2200-01-01,VIRKSOMHED,32895468,18989573
Revision,5125322,5225680,FUNKTION,REVISION,2018-05-17,2200-01-01,VIRKSOMHED,32895468,25509609
Revision,4751597,5225680,FUNKTION,REVISION,2014-10-10,2018-05-17,VIRKSOMHED,30700228,25509609
Revision,5105513,5225680,FUNKTION,REVISION,2012-03-29,2014-10-10,VIRKSOMHED,26052394,25509609
Revision,5125322,5342157,FUNKTION,REVISION,2010-09-30,2014-06-19,VIRKSOMHED,32895468,28133618
Revision,4751597,5342157,FUNKTION,REVISION,2014-06-20,2200-01-01,VIRKSOMHED,30700228,28133618
Revision,5125322,5192534,FUNKTION,REVISION,2013-07-01,2016-09-29,VIRKSOMHED,32895468,25986407
Revision,5125322,5502138,FUNKTION,REVISION,2015-08-21,2200-01-01,VIRKSOMHED,32895468,34055785
Revision,5620217,5502138,FUNKTION,REVISION,2011-11-16,2015-08-21,VIRKSOMHED,33771177,34055785
Revision,5125322,5643009,FUNKTION,REVISION,2012-06-15,2016-02-04,VIRKSOMHED,32895468,31886066
